time,open,high,low,close,tick_volume
2018-11-15,5514.8,5615.9,5192.74,5463.86,1891399
2018-11-16,5469.86,5614.94,5431.3,5446.73,917960
2018-11-19,5545.94,5557.76,4657.21,4785.39,1684145
2018-11-20,4755.14,4888.9,4030.39,4323.9,2744540
2018-11-21,4336.14,4635.39,4178.4,4452.15,2175856
2018-11-22,4448.64,4597.02,4359.15,4426.64,1143967
2018-11-23,4425.4,4445.15,4082.89,4256.39,1382626
2018-11-26,4014.64,4092.89,3513.64,3641.14,2061052
2018-11-27,3627.64,3799.89,3556.39,3767.15,1463548
2018-11-28,3745.65,4360.64,3736.4,4235.14,1435984
2018-11-29,4202.65,4409.64,4079.64,4186.64,1314837
2018-11-30,4165.11,4297.64,3859.28,3920.63,1328762
2018-12-03,4144.96,4154.93,3733.63,3867.64,1037181
2018-12-04,3849.41,4032.4,3726.78,3899.15,1029665
2018-12-05,3865.11,3913.66,3654.09,3717.4,875851
2018-12-06,3679.16,3841.14,3533.14,3596.64,1162686
2018-12-07,3558.02,3625.64,3202.14,3362.39,1543313
2018-12-10,3507.89,3589.14,3349.41,3398.64,864209
2018-12-11,3360.69,3423.14,3291.39,3369.64,746978
2018-12-12,3364.14,3481.91,3324.15,3438.35,529451
2018-12-13,3387.14,3438.65,3219.39,3253.9,552495
2018-12-14,3265.64,3292.89,3134.39,3154.89,545357
2018-12-17,3184.65,3579.39,3175.99,3491.66,587066
2018-12-18,3490.4,3568.65,3432.15,3532.9,551340
2018-12-19,3533.4,3923.39,3518.65,3659.14,975404
2018-12-20,3628.64,4170.15,3628.64,3987.64,1358118
2018-12-21,4026.64,4164.14,3774.08,3841.14,1372616
2018-12-24,3928.72,4235.14,3899.65,4053.89,715269
2018-12-26,3786.64,3863.1,3681.14,3768.39,718820
2018-12-27,3773.39,3837.64,3563.89,3586.14,768651
2018-12-28,3574.14,3968.65,3562.89,3888.15,689799
2018-12-31,3810.01,3842.4,3695.39,3747.89,451711
2019-01-02,3716.65,3898.64,3706.14,3878.65,598325
2019-01-03,3876.14,3913.14,3751.89,3792.15,474460
2019-01-04,3771.64,3847.65,3717.89,3829.14,548407
2019-01-07,4027.64,4069.65,3964.89,4002.39,498559
2019-01-08,3998.64,4113.14,3941.64,3995.14,575711
2019-01-09,3994.14,4042.12,3959.14,4001.9,495969
2019-01-10,3988.39,4033.89,3548.39,3632.14,775174
2019-01-11,3611.39,3696.56,3579.14,3643.14,490988
2019-01-14,3497.14,3713.57,3485.14,3663.47,492255
2019-01-15,3662.82,3686.78,3538.14,3564.15,438463
2019-01-16,3563.9,3665.64,3563.9,3596.89,415061
2019-01-17,3591.89,3658.64,3540.89,3625.39,437361
2019-01-18,3624.41,3648.9,3576.58,3612.08,302917
2019-01-21,3535.23,3568.91,3501.77,3516.62,327307
2019-01-22,3514.32,3609.58,3418.08,3572.08,490436
2019-01-23,3572.34,3610.59,3518.09,3542.84,323153
2019-01-24,3543.35,3597.6,3526.14,3569.34,336229
2019-01-25,3574.34,3580.34,3495.85,3555.35,401062
2019-01-28,3535.25,3542.1,3369.85,3415.86,504299
2019-01-29,3416.85,3444.6,3322.5,3400.85,335110
2019-01-30,3397.85,3459.39,3369.85,3431.39,396668
2019-01-31,3432.89,3471.89,3393.13,3415.13,366014
2019-02-01,3413.13,3453.13,3368.48,3448.89,383794
2019-02-04,3391.38,3437.38,3388.88,3415.68,221733
2019-02-05,3403.96,3429.38,3396.18,3419.68,154101
2019-02-06,3422.38,3444.38,3331.78,3366.68,208112
2019-02-07,3367.38,3381.13,3351.18,3356.68,119679
2019-02-08,3355.88,3707.35,3342.38,3595.88,315136
2019-02-11,3599.38,3653.88,3580.89,3593.39,240201
2019-02-12,3593.88,3617.89,3544.36,3576.88,228820
2019-02-13,3570.89,3623.61,3559.88,3568.68,177056
2019-02-14,3570.38,3589.22,3532.14,3569.14,220296
2019-02-15,3566.39,3615.4,3543.24,3564.14,149346
2019-02-18,3589.64,3917.37,3583.89,3851.31,737504
2019-02-19,3839.89,3968.89,3829.14,3883.14,570202
2019-02-20,3882.47,3963.77,3863.89,3914.43,373284
2019-02-21,3906.77,3986.71,3864.68,3897.49,377365
2019-02-22,3887.39,3953.53,3880.89,3938.74,373471
2019-02-25,3767.77,3859.59,3725.01,3804.55,617822
2019-02-26,3794.09,3831.32,3757.84,3788.84,406699
2019-02-27,3792.34,3824.22,3647.09,3747.09,347917
2019-02-28,3744.92,3888.09,3738.79,3801.59,469301
2019-03-01,3801.59,3843.59,3780.18,3828.34,223451
2019-03-04,3787.34,3808.35,3669.09,3702.96,372820
2019-03-05,3686.34,3872.49,3681.56,3833.84,389618
2019-03-06,3827.34,3890.72,3810.59,3843.85,267261
2019-03-07,3843.85,3890.85,3826.6,3869.35,328978
2019-03-08,3866.34,3910.35,3843.59,3873.15,262684
2019-03-11,3897.85,3912.36,3812.35,3847.1,266127
2019-03-12,3847.08,3875.61,3794.6,3865.35,206770
2019-03-13,3866.85,3871.35,3824.89,3850.74,223299
2019-03-14,3847.98,3902.11,3776.8,3849.35,209036
2019-03-15,3848.35,3907.6,3845.76,3896.85,219017
2019-03-18,3974.35,4017.85,3933.6,3971.1,243944
2019-03-19,3966.6,4013.43,3946.5,3991.35,206036
2019-03-20,3986.85,4019.12,3959.16,4010.66,197685
2019-03-21,3993.34,4056.44,3909.69,3973.59,341797
2019-03-22,3973.82,3999.64,3959.29,3974.14,196008
2019-03-25,3954.34,3976.34,3845.19,3884.64,216570
2019-03-26,3879.09,3921.09,3877.64,3914.84,171261
2019-03-27,3905.84,4033.71,3905.84,4008.34,206524
2019-03-28,4006.59,4036.1,3991.25,4009.46,146353
2019-03-29,4009.18,4098.86,4001.1,4072.85,249905
2019-04-01,4091.12,4148.73,4049.86,4128.93,192383
2019-04-02,4128.35,5086.35,4125.4,4800.85,1426101
2019-04-03,4802.1,5315.96,4776.85,5289.76,1477227
2019-04-04,5325.93,5337.76,4735.52,4847.02,1748634
2019-04-05,4846.35,5065.87,4836.9,4998.81,1002986
2019-04-08,5128.01,5349.27,5112.87,5247.46,1203877
2019-04-09,5257.27,5309.44,5140.51,5218.27,840507
2019-04-10,5208.77,5460.22,5158.23,5304.23,624443
2019-04-11,5306.85,5344.77,4959.62,5053.77,898649
2019-04-12,5032.48,5119.48,4897.43,5040.73,642007
2019-04-15,5086.99,5189.73,4938.23,5025.23,608778
2019-04-16,5013.23,5230.23,5009.23,5182.72,449433
2019-04-17,5181.22,5269.98,5163.73,5216.03,480606
2019-04-18,5215.73,5310.73,5203.48,5305.73,430704
2019-04-19,5302.23,5354.73,5195.23,5266.48,419544
2019-04-22,5253.73,5441.98,5249.23,5368.23,517799
2019-04-23,5360.73,5635.68,5355.48,5580.98,635440
2019-04-24,5573.23,5620.48,5369.44,5435.44,795631
2019-04-25,5444.23,5512.23,5375.23,5496.99,400576
2019-04-26,5502.48,5503.73,4945.48,5092.23,1186788
2019-04-29,5113.19,5187.7,5066.94,5132.69,418613
2019-04-30,5126.69,5285.74,5090.69,5235.44,452286
2019-05-01,5235.19,5350.94,5232.69,5311.19,369029
2019-05-02,5302.61,5421.46,5283.19,5405.21,425252
2019-05-03,5390.27,5795.94,5356.69,5688.69,1097384
2019-05-06,5776.97,5780.96,5560.21,5693.38,973766
2019-05-07,5701.46,5963.21,5672.21,5849.71,1053632
2019-05-08,5836.71,5912.84,5655.81,5899.62,942572
2019-05-09,5876.92,6089.46,5827.96,6079.46,1059088
2019-05-10,6065.96,6423.46,6065.96,6289.71,1209827
2019-05-13,7145.42,7976.67,6853.17,7849.92,2876747
2019-05-14,7874.92,8348.17,7561.92,7706.71,4171553
2019-05-15,7632.21,8264.96,7624.96,8166.11,2788578
2019-05-16,8161.21,8387.46,7676.21,7733.6,3049744
2019-05-17,7745.95,7962.45,6504.33,7107.45,4369316
2019-05-20,8029.45,8313.45,7553.95,8012.45,3444416
2019-05-21,8066.45,8150.7,7794.7,8079.45,2584447
2019-05-22,8108.7,8108.7,7667.7,7831.45,1889311
2019-05-23,7815.95,7876.95,7449.95,7862.2,1966667
2019-05-24,7860.45,8176.45,7790.7,8105.95,1790002
2019-05-27,8537.45,8948.2,8527.35,8748.54,2342877
2019-05-28,8742.2,8845.45,8518.45,8689.45,1764694
2019-05-29,8681.45,8758.12,8416.95,8647.87,1860998
2019-05-30,8634.37,9075.12,8353.63,8454.12,2079597
2019-05-31,8493.37,8515.12,7962.13,8505.12,2579899
2019-06-03,8674.2,8757.37,8306.13,8557.62,2026847
2019-06-04,8552.87,8563.37,7483.79,7651.37,3568413
2019-06-05,7594.63,7923.97,7419.12,7747.72,2255315
2019-06-06,7720.62,7872.12,7413.0,7687.99,1802598
2019-06-07,7677.49,8128.74,7677.49,7908.99,1390515
2019-06-10,7710.24,8082.99,7499.99,7944.74,1812038
2019-06-11,7925.24,8051.99,7699.19,7927.74,1336104
2019-06-12,7934.24,8273.74,7819.25,8113.24,1481834
2019-06-13,8132.24,8289.74,8033.99,8262.24,1136331
2019-06-14,8277.24,8468.34,8175.54,8451.74,1144284
2019-06-17,8939.24,9429.74,8842.26,9278.24,2151933
2019-06-18,9249.24,9471.24,8919.24,9123.49,2235690
2019-06-19,9104.49,9207.49,8937.74,9160.99,1302461
2019-06-20,9158.74,9599.74,9132.34,9557.49,1563897
2019-06-21,9570.24,9952.5,9443.49,9934.74,2289438
2019-06-24,11034.14,11247.49,10521.24,10867.07,3806631
2019-06-25,10880.44,11472.72,10873.92,11372.19,3042325
2019-06-26,11374.56,13849.59,11299.05,12340.68,9651608
2019-06-27,12031.3,13296.6,10229.1,10633.6,12508023
2019-06-28,10465.55,12394.56,10438.65,12216.1,7485943
2019-07-01,11287.23,11417.06,9899.36,10449.13,5775644
2019-07-02,10493.6,10913.35,9618.36,10753.89,5114585
2019-07-03,10753.89,11557.6,10562.91,11348.17,4461820
2019-07-04,11316.59,12050.61,11303.53,11721.6,3642134
2019-07-05,11690.09,11736.59,10732.1,11014.45,3933150
2019-07-08,11512.21,12285.43,11313.04,12211.36,2449191
2019-07-09,12204.49,12817.02,12043.86,12384.88,3375941
2019-07-10,12330.07,13183.53,11588.82,11795.97,4485229
2019-07-11,11618.56,12192.33,10915.17,11144.45,4821349
2019-07-12,11127.98,11904.92,11055.02,11891.44,3176592
2019-07-15,10609.43,10940.78,9850.03,10811.6,3826046
2019-07-16,10711.8,11069.42,9371.11,9586.07,4106290
2019-07-17,9586.07,9985.76,9026.89,9688.93,3844705
2019-07-18,9681.39,10735.45,9277.73,10617.59,4051604
2019-07-19,10621.78,10798.59,10054.89,10506.84,3812657
2019-07-22,10470.31,10670.84,10046.08,10317.84,2305364
2019-07-23,10267.38,10377.34,9860.84,10160.59,2494211
2019-07-24,10121.34,10141.34,9475.29,9678.09,2413394
2019-07-25,9678.47,10186.59,9657.26,9870.34,1984957
2019-07-26,9795.04,9946.84,9633.54,9829.84,1679104
2019-07-29,9429.35,9713.09,9095.09,9513.09,2075828
2019-07-30,9435.17,9758.34,9364.06,9527.08,1613879
2019-07-31,9451.02,10116.4,9446.01,10021.84,1679608
2019-08-01,10019.33,10480.59,9867.34,10403.34,1832816
2019-08-02,10425.29,10661.34,10326.59,10403.84,2157971
2019-08-05,10863.91,11946.34,10765.39,11721.09,3305577
2019-08-06,11621.59,12322.34,11523.34,11639.09,3132074
2019-08-07,11553.07,12131.59,11198.49,11843.09,3296945
2019-08-08,11883.76,12037.84,11438.84,11586.59,3333449
2019-08-09,11616.92,12044.54,11534.5,11859.84,3020796
2019-08-12,11389.9,11558.25,11201.59,11415.34,1863891
2019-08-13,11408.2,11441.11,10726.33,10879.09,1983825
2019-08-14,10874.74,10893.59,9997.84,10152.46,2542173
2019-08-15,10152.34,10388.48,9470.15,10359.26,3124626
2019-08-16,10263.2,10525.34,9702.63,10394.09,3065978
2019-08-19,10287.91,10830.85,10254.84,10669.34,1996391
2019-08-20,10675.51,10951.84,10545.34,10698.84,2090849
2019-08-21,10693.34,10840.59,9823.27,10144.59,2681381
2019-08-22,10143.54,10229.59,9749.15,10175.34,2560337
2019-08-23,10165.09,10469.34,10018.76,10353.84,2093788
2019-08-26,9963.19,10632.59,9890.59,10257.59,2822653
2019-08-27,10276.1,10391.09,10017.34,10132.14,2143773
2019-08-28,10138.8,10285.68,9465.32,9665.67,2162666
2019-08-29,9569.5,9745.06,9265.84,9511.87,2084800
2019-08-30,9440.98,9690.38,9339.66,9626.17,1904871
2019-09-02,9634.71,10455.36,9622.64,10381.57,1670929
2019-09-03,10388.35,10775.59,10274.09,10703.34,2073327
2019-09-04,10702.09,10825.09,10351.84,10618.34,2128289
2019-09-05,10561.02,10694.59,10467.84,10507.84,1885537
2019-09-06,10526.36,10939.34,10172.84,10350.09,2188239
2019-09-09,10365.12,10525.09,10054.44,10232.84,1934827
2019-09-10,10242.09,10387.59,9884.0,10043.59,1738056
2019-09-11,10032.34,10245.59,9866.88,10094.43,1735915
2019-09-12,10079.78,10367.09,10031.05,10322.5,1464116
2019-09-13,10324.59,10456.65,10148.09,10263.68,1399964
2019-09-16,10201.02,10375.84,10057.09,10199.23,1176752
2019-09-17,10199.23,10323.84,10131.09,10254.31,1070097
2019-09-18,10162.44,10261.59,10060.23,10189.84,920064
2019-09-19,10117.77,10361.3,9597.34,10255.34,1612223
2019-09-20,10260.62,10310.84,10045.34,10134.1,1177830
2019-09-23,10005.8,10070.09,9624.84,9775.88,1484014
2019-09-24,9670.56,9820.85,7773.24,8526.84,4138546
2019-09-25,8310.57,8791.37,8226.59,8512.14,3063813
2019-09-26,8409.4,8640.84,7704.84,8086.53,2636946
2019-09-27,7982.08,8132.2,7853.8,8057.84,1762595
2019-09-30,7925.91,8354.97,7692.67,8238.35,1881063
2019-10-01,8156.14,8515.02,8154.38,8378.03,1762257
2019-10-02,8315.46,8418.96,8169.41,8229.94,1249599
2019-10-03,8228.25,8411.9,8042.42,8141.5,1154558
2019-10-04,8131.42,8292.16,7986.89,8163.77,1162966
2019-10-07,7836.18,8302.44,7759.25,8206.46,1575614
2019-10-08,8141.69,8338.28,8097.98,8125.75,1216073
2019-10-09,8046.32,8703.36,8043.06,8582.75,1401110
2019-10-10,8502.48,8657.82,8453.02,8572.25,1229108
2019-10-11,8597.16,8806.94,8267.81,8335.82,1580750
2019-10-14,8166.31,8394.83,8136.29,8339.08,954861
2019-10-15,8274.55,8401.58,8050.12,8139.84,1053868
2019-10-16,8055.68,8174.32,7903.19,7983.57,1077362
2019-10-17,7907.02,8123.59,7905.96,8042.05,970361
2019-10-18,8015.82,8118.1,7786.1,7943.1,1202738
2019-10-21,8193.13,8341.01,8138.54,8201.06,883490
2019-10-22,8182.41,8306.55,8026.05,8126.57,952114
2019-10-23,8091.35,8118.08,7250.42,7495.51,1589451
2019-10-24,7479.28,7510.08,7348.98,7455.01,1199762
2019-10-25,7378.34,8763.58,7367.45,8576.59,2121386
2019-10-28,9523.48,9932.6,9261.6,9455.1,2871292
2019-10-29,9461.92,9544.44,9057.49,9445.1,2332527
2019-10-30,9445.1,9465.89,8969.6,9185.1,2231497
2019-10-31,9161.1,9392.8,8943.6,9168.1,1986084
2019-11-01,9089.01,9287.1,8976.29,9207.6,2073112
2019-11-04,9169.6,9552.6,9102.77,9439.1,1511245
2019-11-05,9419.1,9477.6,9109.6,9348.6,1721701
2019-11-06,9272.89,9438.6,9243.6,9314.6,1337255
2019-11-07,9314.6,9371.6,9066.6,9206.1,1254467
2019-11-08,9164.64,9248.1,8633.6,8859.1,1762024
2019-11-11,9048.6,9088.1,8552.6,8731.6,1466858
2019-11-12,8731.6,8855.1,8542.1,8758.6,1310078
2019-11-13,8765.1,8826.1,8695.6,8749.6,907067
2019-11-14,8747.35,8787.6,8543.6,8647.1,1057129
2019-11-15,8646.1,8766.6,8318.1,8449.1,1310186
2019-11-18,8471.45,8549.6,8001.1,8212.1,1232106
2019-11-19,8212.1,8215.1,7959.1,8103.1,1156447
2019-11-20,8110.85,8196.6,8029.6,8082.1,964118
2019-11-21,8023.41,8115.6,7331.6,7598.1,1346587
2019-11-22,7574.91,7689.6,6752.6,7333.1,2652768
2019-11-25,7029.6,7356.41,6518.6,7219.1,2723403
2019-11-26,7217.85,7337.6,7006.6,7113.1,1857141
2019-11-27,7091.6,7669.1,6847.16,7543.1,2031983
2019-11-28,7448.83,7656.1,7401.1,7560.6,1567761
2019-11-29,7491.31,7870.6,7345.1,7705.6,1809391
2019-12-02,7404.29,7449.44,7148.36,7311.71,1675385
2019-12-03,7232.26,7409.47,7211.47,7327.36,1116527
2019-12-04,7331.06,7730.11,7076.74,7179.22,1905842
2019-12-05,7174.4,7487.76,7139.3,7375.65,1881708
2019-12-06,7365.27,7599.88,7298.95,7464.64,1507267
2019-12-09,7535.73,7637.1,7263.93,7361.32,1241360
2019-12-10,7361.32,7401.63,7147.72,7217.69,1130571
2019-12-11,7208.79,7265.89,7121.95,7184.1,783810
2019-12-12,7118.7,7289.1,7048.1,7193.35,1053516
2019-12-13,7200.6,7299.6,7171.35,7238.6,645584
2019-12-16,7041.06,7138.6,6791.2,6870.04,965435
2019-12-17,6858.79,6934.54,6569.29,6614.29,1101524
2019-12-18,6613.04,7215.54,6391.04,7127.54,1926144
2019-12-19,7133.54,7427.29,7022.93,7151.79,2126507
2019-12-20,7073.4,7217.79,7070.04,7195.79,1116658
2019-12-23,7392.79,7687.79,7280.79,7318.29,1798458
2019-12-24,7307.79,7424.79,7148.29,7192.29,1292181
2019-12-26,7181.29,7428.29,7160.79,7187.79,1235098
2019-12-27,7177.29,7251.29,7035.29,7217.29,1188958
2019-12-30,7383.79,7423.79,7191.29,7241.79,1026886
2019-12-31,7170.53,7297.79,7109.29,7140.79,833784
2020-01-02,7128.58,7207.29,6872.91,6959.04,1015741
2020-01-03,6952.54,7402.89,6851.79,7266.18,1519097
2020-01-06,7369.01,7606.54,7294.41,7569.66,1168074
2020-01-07,7571.56,8191.51,7486.63,8021.64,1949623
2020-01-08,8058.93,8452.4,7861.95,8001.19,2623793
2020-01-09,7918.01,8111.72,7732.29,7784.79,1885425
2020-01-10,7787.29,8132.79,7662.29,8057.29,2098801
2020-01-13,8098.29,8192.79,8037.29,8127.29,925368
2020-01-14,8134.29,8858.78,8094.29,8734.78,2450971
2020-01-15,8737.53,8899.28,8550.78,8820.78,2599491
2020-01-16,8739.89,8865.78,8576.28,8675.79,1892588
2020-01-17,8616.3,9010.28,8616.29,8902.78,2013255
2020-01-20,8727.29,8743.79,8430.29,8669.29,1654854
2020-01-21,8637.65,8764.79,8440.79,8715.79,1427760
2020-01-22,8718.79,8792.29,8568.29,8638.79,1228131
2020-01-23,8641.04,8667.89,8274.29,8377.29,1725811
2020-01-24,8295.29,8510.79,8209.79,8495.29,1577379
2020-01-27,8487.29,8988.79,8486.79,8945.29,1593349
2020-01-28,8931.36,9181.79,8864.79,9047.29,2079603
2020-01-29,8953.29,9430.28,8951.79,9356.78,1988056
2020-01-30,9358.01,9563.78,9137.78,9552.28,1992209
2020-01-31,9548.78,9566.78,9189.28,9348.89,1644106
2020-02-03,9415.78,9601.78,9208.29,9271.29,1860734
2020-02-04,9278.84,9339.79,9067.49,9136.29,1567866
2020-02-05,9113.86,9768.78,9037.79,9682.78,1813695
2020-02-06,9653.41,9856.28,9520.28,9734.78,2107504
2020-02-07,9744.78,9875.78,9636.28,9743.28,1794800
2020-02-10,10074.78,10194.78,9686.28,9870.28,2166059
2020-02-11,9826.28,10378.78,9702.28,10230.78,2273301
2020-02-12,10239.78,10481.28,10140.28,10392.28,2472643
2020-02-13,10382.29,10502.78,10065.28,10179.29,2859672
2020-02-14,10167.79,10393.29,10068.79,10348.29,2031887
2020-02-17,9665.29,10002.79,9461.29,9640.29,2646963
2020-02-18,9627.29,10279.79,9501.29,10143.29,2124563
2020-02-19,10090.21,10307.29,9266.29,9583.79,2260718
2020-02-20,9544.55,9708.29,9317.79,9606.29,2426556
2020-02-21,9622.29,9766.79,9501.29,9667.29,1774648
2020-02-24,9854.97,10026.29,9474.29,9604.29,2370250
2020-02-25,9578.44,9682.29,9222.29,9367.29,1953101
2020-02-26,9335.07,9423.29,8568.79,8751.79,2825551
2020-02-27,8748.29,8969.79,8513.79,8744.29,2097191
2020-02-28,8710.34,8898.79,8422.79,8667.29,2458436
2020-03-02,8498.9,8948.79,8477.79,8941.29,1867677
2020-03-03,8909.03,8968.29,8646.79,8740.79,1773470
2020-03-04,8702.27,8847.29,8661.79,8736.29,1246940
2020-03-05,8731.54,9169.29,8707.06,9113.79,1628518
2020-03-06,9083.42,9183.14,8990.79,9131.79,1339714
2020-03-09,8267.79,8288.29,7626.29,7843.29,3259712
2020-03-10,7834.71,8154.79,7690.75,7971.29,2040352
2020-03-11,7978.7,8038.18,7578.29,7858.29,2124429
2020-03-12,7834.78,7985.86,5384.79,5753.79,6941570
2020-03-13,5662.21,5983.29,3771.79,5430.79,13897327
2020-03-16,5211.51,5948.29,4417.29,4896.11,5714823
2020-03-17,4867.11,5502.4,4813.27,5471.27,3606416
2020-03-18,5469.75,5561.04,5005.27,5334.24,3011621
2020-03-19,5332.17,6394.01,5259.77,6244.75,3151436
2020-03-20,6225.41,6917.99,5596.79,5965.67,4309626
2020-03-23,5992.98,6620.45,5666.63,6400.19,3439175
2020-03-24,6345.06,6851.51,6335.67,6749.24,3691357
2020-03-25,6754.2,6980.47,6444.71,6596.74,3287784
2020-03-26,6563.57,6793.14,6501.81,6737.29,2164012
2020-03-27,6737.32,6867.97,6576.12,6678.79,1771791
2020-03-30,5900.16,6506.02,5722.29,6465.24,1833280
2020-03-31,6465.39,6611.73,6339.05,6480.26,1804587
2020-04-01,6458.35,6493.72,6147.66,6352.74,1466223
2020-04-02,6373.37,7253.42,6310.5,6751.77,2614548
2020-04-03,6693.76,7045.59,6606.62,6699.74,2836210
2020-04-06,6730.45,7324.17,6721.16,7233.27,2503086
2020-04-07,7222.03,7468.61,7065.92,7118.28,2569126
2020-04-08,7097.97,7429.2,7076.64,7316.73,2306505
2020-04-09,7322.21,7396.66,7098.35,7296.24,1931428
2020-04-10,7276.5,7324.69,6744.6,6917.77,2269085
2020-04-13,7084.58,7149.19,6562.72,6825.26,2111916
2020-04-14,6852.27,6988.08,6767.08,6869.27,1842302
2020-04-15,6837.79,6940.25,6682.06,6749.79,1447504
2020-04-16,6739.7,7149.82,6466.05,7037.11,2473187
2020-04-17,7017.49,7210.36,6988.03,7051.75,1541332
2020-04-20,7132.1,7226.0,6747.86,6861.28,1651940
2020-04-21,6854.96,6953.83,6765.59,6883.28,1513387
2020-04-22,6869.09,7167.16,6819.67,7119.74,1170269
2020-04-23,7096.26,7762.67,7024.12,7540.79,1722257
2020-04-24,7526.07,7617.19,7377.21,7528.77,1500973
2020-04-27,7633.97,7812.5,7587.7,7705.79,1316684
2020-04-28,7687.12,7794.24,7662.17,7737.28,1116308
2020-04-29,7704.68,8974.24,7703.01,8925.71,2498972
2020-04-30,8784.86,9470.07,8396.74,8815.64,4295418
2020-05-01,8769.6,9067.99,8579.59,8741.34,3001533
2020-05-04,8804.37,8965.19,8528.94,8932.84,2574416
2020-05-05,8908.27,9121.97,8746.54,8963.64,2153766
2020-05-06,8973.74,9396.54,8918.39,9252.74,2224833
2020-05-07,9228.83,9971.44,9013.29,9783.64,2669384
2020-05-08,9783.64,10066.89,9731.84,9997.92,2397234
2020-05-11,8717.34,9160.64,8142.29,8634.54,3884984
2020-05-12,8634.81,8973.49,8468.39,8830.79,2521294
2020-05-13,8794.68,9344.54,8733.04,9304.34,1939556
2020-05-14,9325.57,9916.24,9250.84,9648.64,2683947
2020-05-15,9611.3,9848.79,9071.04,9230.02,3158343
2020-05-18,9714.56,9942.49,9413.34,9681.64,2281612
2020-05-19,9671.09,9894.94,9448.19,9685.09,2232118
2020-05-20,9679.09,9836.99,9263.94,9585.54,1997000
2020-05-21,9558.25,9578.24,8785.19,9064.59,2462637
2020-05-22,9024.84,9265.79,8931.59,9190.74,1843981
2020-05-25,8992.81,9083.09,8622.49,8915.29,1726636
2020-05-26,8903.27,9010.39,8693.89,8863.79,1590913
2020-05-27,8838.07,9220.24,8802.67,9165.19,1466591
2020-05-28,9135.19,9521.47,9044.44,9449.17,1529117
2020-05-29,9427.59,9618.42,9314.69,9415.29,1742265
2020-06-01,9469.03,9700.14,9383.79,9684.49,1472843
2020-06-02,9637.12,10363.89,9222.59,9521.74,2540874
2020-06-03,9495.21,9634.84,9370.51,9580.19,1589996
2020-06-04,9571.19,9877.54,9446.34,9780.09,1726761
2020-06-05,9776.39,9862.04,9545.54,9709.17,1736938
2020-06-08,9686.29,9803.99,9638.29,9698.92,1206600
2020-06-09,9695.64,9880.34,9514.29,9751.67,1260402
2020-06-10,9751.54,9997.22,9615.79,9864.19,1322357
2020-06-11,9870.14,9971.44,9001.74,9330.69,1996255
2020-06-12,9317.1,9545.67,9228.64,9460.79,1406684
2020-06-15,9376.69,9486.99,8894.74,9479.14,1821256
2020-06-16,9492.94,9586.59,9382.14,9492.17,1325669
2020-06-17,9496.64,9550.84,9236.47,9376.17,1153612
2020-06-18,9352.48,9478.27,9291.64,9346.42,1024723
2020-06-19,9302.99,9418.39,9213.24,9308.29,1262540
2020-06-22,9310.84,9654.17,9266.99,9634.54,995321
2020-06-23,9673.59,9758.29,9568.54,9626.92,904086
2020-06-24,9611.69,9666.17,9192.29,9283.92,1165727
2020-06-25,9286.74,9314.74,8976.34,9271.17,1169762
2020-06-26,9267.29,9331.39,9027.94,9191.17,1372517
2020-06-29,9096.04,9193.92,9014.19,9176.67,963591
2020-06-30,9200.55,9234.67,9044.04,9145.42,883499
2020-07-01,9146.99,9299.17,9089.14,9240.42,825288
2020-07-02,9236.49,9265.92,8928.69,9080.67,972254
2020-07-03,9059.18,9146.59,9035.29,9094.17,657028
2020-07-06,9015.13,9351.89,8892.44,9277.17,974506
2020-07-07,9273.19,9383.64,9201.67,9256.67,806861
2020-07-08,9248.44,9474.59,9223.84,9428.17,930071
2020-07-09,9427.39,9472.42,9158.59,9235.42,994695
2020-07-10,9241.74,9257.67,9110.74,9226.79,744208
2020-07-13,9231.19,9342.39,9194.42,9246.92,845877
2020-07-14,9234.19,9276.67,9078.44,9271.92,795860
2020-07-15,9259.63,9278.29,9147.94,9211.42,674182
2020-07-16,9194.51,9229.99,9024.14,9102.29,824684
2020-07-17,9101.74,9182.09,9076.14,9155.42,598719
2020-07-20,9177.54,9234.34,9125.69,9172.89,567906
2020-07-21,9155.54,9440.59,9146.14,9376.67,799023
2020-07-22,9378.94,9400.67,9281.94,9372.54,610607
2020-07-23,9351.8,9676.14,9351.8,9592.34,1009324
2020-07-24,9580.84,9635.04,9473.74,9628.09,876484
2020-07-27,9879.44,10935.74,9846.43,10874.74,2926947
2020-07-28,10851.84,11408.69,10583.25,10982.38,4065019
2020-07-29,10997.54,11301.99,10851.05,11213.87,2475769
2020-07-30,11237.78,11352.64,10802.1,11155.67,2081674
2020-07-31,11151.09,11458.42,10973.67,11353.09,2196890
2020-08-03,11113.69,11484.92,10880.72,11385.59,2233725
2020-08-04,11348.6,11423.92,10977.37,11216.35,2342652
2020-08-05,11182.35,11732.43,11079.06,11696.52,2052318
2020-08-06,11671.4,11914.3,11465.47,11853.99,2241693
2020-08-07,11855.75,11917.81,11326.71,11575.96,2315734
2020-08-10,11666.54,12077.58,11432.79,11866.41,2467346
2020-08-11,11843.72,11942.09,11116.14,11223.43,2765692
2020-08-12,11180.12,11628.92,11110.43,11565.92,2543234
2020-08-13,11534.47,11664.67,11265.17,11641.04,2177850
2020-08-14,11646.04,11863.67,11580.22,11771.3,1983406
2020-08-17,11825.81,12480.55,11724.29,12322.5,2565189
2020-08-18,12318.79,12419.92,11808.73,12021.54,2574924
